datetime,date,hour,demand,supply,loadshed,peak
2025-04-01T00:00,2025-04-01,0,,,0,
2025-04-01T01:00,2025-04-01,1,,,0,
2025-04-01T02:00,2025-04-01,2,,,0,
2025-04-01T03:00,2025-04-01,3,,,0,
2025-04-01T04:00,2025-04-01,4,,,0,
2025-04-01T05:00,2025-04-01,5,,,0,
2025-04-01T06:00,2025-04-01,6,,,0,
2025-04-01T07:00,2025-04-01,7,,,0,
2025-04-01T08:00,2025-04-01,8,,,0,
2025-04-01T09:00,2025-04-01,9,,,0,
2025-04-01T10:00,2025-04-01,10,,,0,
2025-04-01T11:00,2025-04-01,11,,,0,
2025-04-01T12:00,2025-04-01,12,,,0,day
2025-04-01T13:00,2025-04-01,13,,,0,
2025-04-01T14:00,2025-04-01,14,,,0,
2025-04-01T15:00,2025-04-01,15,,,0,
2025-04-01T16:00,2025-04-01,16,,,0,
2025-04-01T17:00,2025-04-01,17,,,0,
2025-04-01T18:00,2025-04-01,18,,,0,
2025-04-01T19:00,2025-04-01,19,,,0,
2025-04-01T20:00,2025-04-01,20,,,0,evening
2025-04-01T21:00,2025-04-01,21,,,0,
2025-04-01T22:00,2025-04-01,22,,,0,
2025-04-01T23:00,2025-04-01,23,,,0,
2025-04-02T00:00,2025-04-02,0,,,100,
2025-04-02T01:00,2025-04-02,1,,,0,
2025-04-02T02:00,2025-04-02,2,,,0,
2025-04-02T03:00,2025-04-02,3,,,0,
2025-04-02T04:00,2025-04-02,4,,,0,
2025-04-02T05:00,2025-04-02,5,,,0,
2025-04-02T06:00,2025-04-02,6,,,0,
2025-04-02T07:00,2025-04-02,7,,,0,
2025-04-02T08:00,2025-04-02,8,,,0,
2025-04-02T09:00,2025-04-02,9,,,0,
2025-04-02T10:00,2025-04-02,10,,,0,
2025-04-02T11:00,2025-04-02,11,,,0,
2025-04-02T12:00,2025-04-02,12,,,0,day
2025-04-02T13:00,2025-04-02,13,,,0,
2025-04-02T14:00,2025-04-02,14,,,0,
2025-04-02T15:00,2025-04-02,15,,,0,
2025-04-02T16:00,2025-04-02,16,,,0,
2025-04-02T17:00,2025-04-02,17,,,0,
2025-04-02T18:00,2025-04-02,18,,,0,
2025-04-02T19:00,2025-04-02,19,,,0,evening
2025-04-02T20:00,2025-04-02,20,,,0,
2025-04-02T21:00,2025-04-02,21,,,0,
2025-04-02T22:00,2025-04-02,22,,,0,
2025-04-02T23:00,2025-04-02,23,,,0,
2025-04-03T00:00,2025-04-03,0,,,0,
2025-04-03T01:00,2025-04-03,1,,,80,
2025-04-03T02:00,2025-04-03,2,,,70,
2025-04-03T03:00,2025-04-03,3,,,55,
2025-04-03T04:00,2025-04-03,4,,,54,
2025-04-03T05:00,2025-04-03,5,,,53,
2025-04-03T06:00,2025-04-03,6,,,45,
2025-04-03T07:00,2025-04-03,7,,,37,
2025-04-03T08:00,2025-04-03,8,,,25,
2025-04-03T09:00,2025-04-03,9,,,0,
2025-04-03T10:00,2025-04-03,10,,,0,
2025-04-03T11:00,2025-04-03,11,,,0,
2025-04-03T12:00,2025-04-03,12,,,0,day
2025-04-03T13:00,2025-04-03,13,,,0,
2025-04-03T14:00,2025-04-03,14,,,0,
2025-04-03T15:00,2025-04-03,15,,,0,
2025-04-03T16:00,2025-04-03,16,,,0,
2025-04-03T17:00,2025-04-03,17,,,0,
2025-04-03T18:00,2025-04-03,18,,,0,
2025-04-03T19:00,2025-04-03,19,,,0,evening
2025-04-03T20:00,2025-04-03,20,,,0,
2025-04-03T21:00,2025-04-03,21,,,0,
2025-04-03T22:00,2025-04-03,22,,,0,
2025-04-03T23:00,2025-04-03,23,,,0,
2025-04-04T00:00,2025-04-04,0,,,0,
2025-04-04T01:00,2025-04-04,1,,,0,
2025-04-04T02:00,2025-04-04,2,,,0,
2025-04-04T03:00,2025-04-04,3,,,0,
2025-04-04T04:00,2025-04-04,4,,,0,
2025-04-04T05:00,2025-04-04,5,,,0,
2025-04-04T06:00,2025-04-04,6,,,0,
2025-04-04T07:00,2025-04-04,7,,,0,
2025-04-04T08:00,2025-04-04,8,,,0,
2025-04-04T09:00,2025-04-04,9,,,0,
2025-04-04T10:00,2025-04-04,10,,,0,
2025-04-04T11:00,2025-04-04,11,,,0,
2025-04-04T12:00,2025-04-04,12,,,0,day
2025-04-04T13:00,2025-04-04,13,,,0,
2025-04-04T14:00,2025-04-04,14,,,0,
2025-04-04T15:00,2025-04-04,15,,,0,
2025-04-04T16:00,2025-04-04,16,,,0,
2025-04-04T17:00,2025-04-04,17,,,0,
2025-04-04T18:00,2025-04-04,18,,,0,
2025-04-04T19:00,2025-04-04,19,,,0,
2025-04-04T20:00,2025-04-04,20,,,0,
2025-04-04T21:00,2025-04-04,21,,,0,evening
2025-04-04T22:00,2025-04-04,22,,,0,
2025-04-04T23:00,2025-04-04,23,,,0,
2025-04-05T00:00,2025-04-05,0,,,50,
2025-04-05T01:00,2025-04-05,1,,,0,
2025-04-05T02:00,2025-04-05,2,,,0,
2025-04-05T03:00,2025-04-05,3,,,0,
2025-04-05T04:00,2025-04-05,4,,,0,
2025-04-05T05:00,2025-04-05,5,,,0,
2025-04-05T06:00,2025-04-05,6,,,0,
2025-04-05T07:00,2025-04-05,7,,,0,
2025-04-05T08:00,2025-04-05,8,,,0,
2025-04-05T09:00,2025-04-05,9,,,0,
2025-04-05T10:00,2025-04-05,10,,,0,
2025-04-05T11:00,2025-04-05,11,,,0,
2025-04-05T12:00,2025-04-05,12,,,0,day
2025-04-05T13:00,2025-04-05,13,,,0,
2025-04-05T14:00,2025-04-05,14,,,0,
2025-04-05T15:00,2025-04-05,15,,,0,
2025-04-05T16:00,2025-04-05,16,,,0,
2025-04-05T17:00,2025-04-05,17,,,0,
2025-04-05T18:00,2025-04-05,18,,,0,
2025-04-05T19:00,2025-04-05,19,,,0,
2025-04-05T20:00,2025-04-05,20,,,0,
2025-04-05T21:00,2025-04-05,21,,,0,evening
2025-04-05T22:00,2025-04-05,22,,,0,
2025-04-05T23:00,2025-04-05,23,,,0,
2025-04-06T00:00,2025-04-06,0,,,0,
2025-04-06T01:00,2025-04-06,1,,,98,
2025-04-06T02:00,2025-04-06,2,,,87,
2025-04-06T03:00,2025-04-06,3,,,79,
2025-04-06T04:00,2025-04-06,4,,,65,
2025-04-06T05:00,2025-04-06,5,,,56,
2025-04-06T06:00,2025-04-06,6,,,31,
2025-04-06T07:00,2025-04-06,7,,,0,
2025-04-06T08:00,2025-04-06,8,,,0,
2025-04-06T09:00,2025-04-06,9,,,0,
2025-04-06T10:00,2025-04-06,10,,,0,
2025-04-06T11:00,2025-04-06,11,,,0,
2025-04-06T12:00,2025-04-06,12,,,0,day
2025-04-06T13:00,2025-04-06,13,,,0,
2025-04-06T14:00,2025-04-06,14,,,0,
2025-04-06T15:00,2025-04-06,15,,,0,
2025-04-06T16:00,2025-04-06,16,,,0,
2025-04-06T17:00,2025-04-06,17,,,0,
2025-04-06T18:00,2025-04-06,18,,,0,
2025-04-06T19:00,2025-04-06,19,,,48,
2025-04-06T20:00,2025-04-06,20,,,0,evening
2025-04-06T21:00,2025-04-06,21,,,0,
2025-04-06T22:00,2025-04-06,22,,,0,
2025-04-06T23:00,2025-04-06,23,,,0,
2025-04-07T00:00,2025-04-07,0,,,0,
2025-04-07T01:00,2025-04-07,1,,,0,
2025-04-07T02:00,2025-04-07,2,,,0,
2025-04-07T03:00,2025-04-07,3,,,0,
2025-04-07T04:00,2025-04-07,4,,,0,
2025-04-07T05:00,2025-04-07,5,,,0,
2025-04-07T06:00,2025-04-07,6,,,0,
2025-04-07T07:00,2025-04-07,7,,,0,
2025-04-07T08:00,2025-04-07,8,,,0,
2025-04-07T09:00,2025-04-07,9,,,0,
2025-04-07T10:00,2025-04-07,10,,,0,
2025-04-07T11:00,2025-04-07,11,,,0,
2025-04-07T12:00,2025-04-07,12,,,0,day
2025-04-07T13:00,2025-04-07,13,,,70,
2025-04-07T14:00,2025-04-07,14,,,92,
2025-04-07T15:00,2025-04-07,15,,,136,
2025-04-07T16:00,2025-04-07,16,,,164,
2025-04-07T17:00,2025-04-07,17,,,127,
2025-04-07T18:00,2025-04-07,18,,,90,
2025-04-07T19:00,2025-04-07,19,,,72,evening
