datetime,date,hour,demand,supply,loadshed,peak
2019-10-01T00:00,2019-10-01,0,,,0,
2019-10-01T01:00,2019-10-01,1,,,0,
2019-10-01T02:00,2019-10-01,2,,,0,
2019-10-01T03:00,2019-10-01,3,,,0,
2019-10-01T04:00,2019-10-01,4,,,0,
2019-10-01T05:00,2019-10-01,5,,,0,
2019-10-01T06:00,2019-10-01,6,,,0,
2019-10-01T07:00,2019-10-01,7,,,0,
2019-10-01T08:00,2019-10-01,8,,,0,
2019-10-01T09:00,2019-10-01,9,,,0,
2019-10-01T10:00,2019-10-01,10,,,0,
2019-10-01T11:00,2019-10-01,11,,,0,
2019-10-01T12:00,2019-10-01,12,,,0,
2019-10-01T13:00,2019-10-01,13,,,0,
2019-10-01T14:00,2019-10-01,14,,,0,
2019-10-01T15:00,2019-10-01,15,,,0,
2019-10-01T16:00,2019-10-01,16,,,0,
2019-10-01T17:00,2019-10-01,17,,,0,
2019-10-01T18:00,2019-10-01,18,,,0,
2019-10-01T19:00,2019-10-01,19,,,0,evening
2019-10-01T20:00,2019-10-01,20,,,0,
2019-10-01T21:00,2019-10-01,21,,,0,
2019-10-01T22:00,2019-10-01,22,,,0,
2019-10-01T23:00,2019-10-01,23,,,0,
2019-10-02T00:00,2019-10-02,0,,,0,
2019-10-02T01:00,2019-10-02,1,,,0,
2019-10-02T02:00,2019-10-02,2,,,0,
2019-10-02T03:00,2019-10-02,3,,,0,
2019-10-02T04:00,2019-10-02,4,,,0,
2019-10-02T05:00,2019-10-02,5,,,0,
2019-10-02T06:00,2019-10-02,6,,,0,
2019-10-02T07:00,2019-10-02,7,,,0,
2019-10-02T08:00,2019-10-02,8,,,0,
2019-10-02T09:00,2019-10-02,9,,,0,
2019-10-02T10:00,2019-10-02,10,,,0,
2019-10-02T11:00,2019-10-02,11,,,0,
2019-10-02T12:00,2019-10-02,12,,,0,day
2019-10-02T13:00,2019-10-02,13,,,0,
2019-10-02T14:00,2019-10-02,14,,,0,
2019-10-02T15:00,2019-10-02,15,,,0,
2019-10-02T16:00,2019-10-02,16,,,0,
2019-10-02T17:00,2019-10-02,17,,,0,
2019-10-02T18:00,2019-10-02,18,,,0,
2019-10-02T19:00,2019-10-02,19,,,0,
2019-10-02T20:00,2019-10-02,20,,,0,evening
2019-10-02T21:00,2019-10-02,21,,,0,
2019-10-02T22:00,2019-10-02,22,,,0,
2019-10-02T23:00,2019-10-02,23,,,0,
2019-10-03T00:00,2019-10-03,0,,,0,
2019-10-03T01:00,2019-10-03,1,,,0,
2019-10-03T02:00,2019-10-03,2,,,0,
2019-10-03T03:00,2019-10-03,3,,,0,
2019-10-03T04:00,2019-10-03,4,,,0,
2019-10-03T05:00,2019-10-03,5,,,0,
2019-10-03T06:00,2019-10-03,6,,,0,
2019-10-03T07:00,2019-10-03,7,,,0,
2019-10-03T08:00,2019-10-03,8,,,0,
2019-10-03T09:00,2019-10-03,9,,,0,
2019-10-03T10:00,2019-10-03,10,,,0,
2019-10-03T11:00,2019-10-03,11,,,0,
2019-10-03T12:00,2019-10-03,12,,,0,day
2019-10-03T13:00,2019-10-03,13,,,0,
2019-10-03T14:00,2019-10-03,14,,,0,
2019-10-03T15:00,2019-10-03,15,,,0,
2019-10-03T16:00,2019-10-03,16,,,0,
2019-10-03T17:00,2019-10-03,17,,,0,
2019-10-03T18:00,2019-10-03,18,,,0,
2019-10-03T19:00,2019-10-03,19,,,0,evening
2019-10-03T20:00,2019-10-03,20,,,0,
2019-10-03T21:00,2019-10-03,21,,,0,
2019-10-03T22:00,2019-10-03,22,,,0,
2019-10-03T23:00,2019-10-03,23,,,0,
2019-10-04T00:00,2019-10-04,0,,,0,
2019-10-04T01:00,2019-10-04,1,,,0,
2019-10-04T02:00,2019-10-04,2,,,0,
2019-10-04T03:00,2019-10-04,3,,,0,
2019-10-04T04:00,2019-10-04,4,,,0,
2019-10-04T05:00,2019-10-04,5,,,0,
2019-10-04T06:00,2019-10-04,6,,,0,
2019-10-04T07:00,2019-10-04,7,,,0,
2019-10-04T08:00,2019-10-04,8,,,0,
2019-10-04T09:00,2019-10-04,9,,,0,
2019-10-04T10:00,2019-10-04,10,,,0,
2019-10-04T11:00,2019-10-04,11,,,0,
2019-10-04T12:00,2019-10-04,12,,,0,day
2019-10-04T13:00,2019-10-04,13,,,0,
2019-10-04T14:00,2019-10-04,14,,,0,
2019-10-04T15:00,2019-10-04,15,,,0,
2019-10-04T16:00,2019-10-04,16,,,0,
2019-10-04T17:00,2019-10-04,17,,,0,
2019-10-04T18:00,2019-10-04,18,,,0,
2019-10-04T19:00,2019-10-04,19,,,0,
2019-10-04T20:00,2019-10-04,20,,,0,
2019-10-04T21:00,2019-10-04,21,,,0,evening
2019-10-04T22:00,2019-10-04,22,,,0,
2019-10-04T23:00,2019-10-04,23,,,0,
2019-10-05T00:00,2019-10-05,0,,,0,
2019-10-05T01:00,2019-10-05,1,,,0,
2019-10-05T02:00,2019-10-05,2,,,0,
2019-10-05T03:00,2019-10-05,3,,,0,
2019-10-05T04:00,2019-10-05,4,,,0,
2019-10-05T05:00,2019-10-05,5,,,0,
2019-10-05T06:00,2019-10-05,6,,,0,
2019-10-05T07:00,2019-10-05,7,,,0,
2019-10-05T08:00,2019-10-05,8,,,0,
2019-10-05T09:00,2019-10-05,9,,,0,
2019-10-05T10:00,2019-10-05,10,,,0,
2019-10-05T11:00,2019-10-05,11,,,0,
2019-10-05T12:00,2019-10-05,12,,,0,day
2019-10-05T13:00,2019-10-05,13,,,0,
2019-10-05T14:00,2019-10-05,14,,,0,
2019-10-05T15:00,2019-10-05,15,,,0,
2019-10-05T16:00,2019-10-05,16,,,0,
2019-10-05T17:00,2019-10-05,17,,,0,
2019-10-05T18:00,2019-10-05,18,,,0,
2019-10-05T19:00,2019-10-05,19,,,0,evening
2019-10-05T20:00,2019-10-05,20,,,0,
2019-10-05T21:00,2019-10-05,21,,,0,
2019-10-05T22:00,2019-10-05,22,,,0,
2019-10-05T23:00,2019-10-05,23,,,0,
2019-10-06T00:00,2019-10-06,0,,,0,
2019-10-06T01:00,2019-10-06,1,,,0,
2019-10-06T02:00,2019-10-06,2,,,0,
2019-10-06T03:00,2019-10-06,3,,,0,
2019-10-06T04:00,2019-10-06,4,,,0,
2019-10-06T05:00,2019-10-06,5,,,0,
2019-10-06T06:00,2019-10-06,6,,,0,
2019-10-06T07:00,2019-10-06,7,,,0,
2019-10-06T08:00,2019-10-06,8,,,0,
2019-10-06T09:00,2019-10-06,9,,,0,
2019-10-06T10:00,2019-10-06,10,,,0,
2019-10-06T11:00,2019-10-06,11,,,0,
2019-10-06T12:00,2019-10-06,12,,,0,day
2019-10-06T13:00,2019-10-06,13,,,0,
2019-10-06T14:00,2019-10-06,14,,,0,
2019-10-06T15:00,2019-10-06,15,,,0,
2019-10-06T16:00,2019-10-06,16,,,0,
2019-10-06T17:00,2019-10-06,17,,,0,
2019-10-06T18:00,2019-10-06,18,,,0,
2019-10-06T19:00,2019-10-06,19,,,0,
2019-10-06T20:00,2019-10-06,20,,,0,
2019-10-06T21:00,2019-10-06,21,,,0,
2019-10-06T22:00,2019-10-06,22,,,0,
2019-10-06T23:00,2019-10-06,23,,,0,
2019-10-07T00:00,2019-10-07,0,,,0,
2019-10-07T01:00,2019-10-07,1,,,0,
2019-10-07T02:00,2019-10-07,2,,,0,
2019-10-07T03:00,2019-10-07,3,,,0,
2019-10-07T04:00,2019-10-07,4,,,0,
2019-10-07T05:00,2019-10-07,5,,,0,
2019-10-07T06:00,2019-10-07,6,,,0,
2019-10-07T07:00,2019-10-07,7,,,0,
2019-10-07T08:00,2019-10-07,8,,,0,
2019-10-07T09:00,2019-10-07,9,,,0,
2019-10-07T10:00,2019-10-07,10,,,0,
2019-10-07T11:00,2019-10-07,11,,,0,
2019-10-07T12:00,2019-10-07,12,,,0,day
2019-10-07T13:00,2019-10-07,13,,,0,
2019-10-07T14:00,2019-10-07,14,,,0,
2019-10-07T15:00,2019-10-07,15,,,0,
2019-10-07T16:00,2019-10-07,16,,,0,
2019-10-07T17:00,2019-10-07,17,,,0,
2019-10-07T18:00,2019-10-07,18,,,0,
2019-10-07T19:00,2019-10-07,19,,,0,
2019-10-07T20:00,2019-10-07,20,,,0,
2019-10-07T21:00,2019-10-07,21,,,0,
2019-10-07T22:00,2019-10-07,22,,,0,
2019-10-07T23:00,2019-10-07,23,,,0,
2019-10-08T00:00,2019-10-08,0,,,0,
2019-10-08T01:00,2019-10-08,1,,,0,
2019-10-08T02:00,2019-10-08,2,,,0,
2019-10-08T03:00,2019-10-08,3,,,0,
2019-10-08T04:00,2019-10-08,4,,,0,
2019-10-08T05:00,2019-10-08,5,,,0,
2019-10-08T06:00,2019-10-08,6,,,0,
2019-10-08T07:00,2019-10-08,7,,,0,
2019-10-08T08:00,2019-10-08,8,,,0,
2019-10-08T09:00,2019-10-08,9,,,0,
2019-10-08T10:00,2019-10-08,10,,,0,
2019-10-08T11:00,2019-10-08,11,,,0,
